Bromeliad	Carbon	Scenario	Time	Block	Abs
44	6	4	96	3	0.367
40	15	4	96	3	0.379
49	5	3	96	4	0.382
44	3	4	96	3	0.386
15	11	3	96	2	0.389
46	14	1	96	2	0.391
44	26	4	96	3	0.391
36	17	4	96	2	0.397
14	13	2	96	4	0.398
36	6	4	96	2	0.398
23	28	3	96	2	0.401
23	26	3	96	2	0.401
13	20	1	96	3	0.402
40	14	4	96	3	0.402
16	12	2	96	3	0.402
49	18	3	96	4	0.409
40	19	4	96	3	0.410
29	14	1	96	4	0.416
38	17	3	96	3	0.423
46	13	1	96	2	0.427
40	17	4	96	3	0.427
14	18	2	96	4	0.429
27	22	2	96	3	0.431
22	8	1	96	4	0.434
51	28	1	96	2	0.436
46	28	1	96	2	0.438
12	12	2	96	2	0.447
24	5	2	96	2	0.464
36	10	4	96	2	0.465
44	17	4	96	3	0.466
29	11	1	96	4	0.467
16	5	1	96	3	0.470
12	8	2	96	2	0.470
23	18	3	96	2	0.471
24	17	2	96	2	0.472
3	14	4	96	2	0.481
6	18	3	96	4	0.487
26	3	4	96	4	0.489
49	6	3	96	4	0.489
49	15	3	96	4	0.490
44	19	4	96	3	0.498
29	12	1	96	4	0.499
38	16	3	96	3	0.502
44	24	4	96	3	0.508
6	19	3	96	4	0.509
46	3	1	96	2	0.515
14	6	2	96	4	0.517
16	7	2	96	3	0.521
29	8	1	96	4	0.522
3	23	4	96	2	0.529
24	26	2	96	2	0.530
36	26	4	96	2	0.531
22	28	1	96	4	0.531
26	5	4	96	4	0.539
29	3	1	96	4	0.542
6	27	3	96	4	0.544
24	6	2	96	2	0.546
46	9	1	96	2	0.551
15	14	3	96	2	0.561
23	3	3	96	2	0.561
14	15	2	96	4	0.570
52	17	2	96	3	0.575
22	12	1	96	4	0.578
13	10	1	96	3	0.581
29	1	1	96	4	0.582
6	9	3	96	4	0.586
46	29	1	96	2	0.588
15	2	3	96	2	0.588
12	14	2	96	2	0.594
16	29	1	96	3	0.595
3	13	4	96	2	0.598
13	30	2	96	3	0.604
6	31	3	96	4	0.606
49	17	3	96	4	0.609
52	5	2	96	3	0.618
13	14	1	96	3	0.619
44	2	4	96	3	0.620
44	15	4	96	3	0.621
6	16	3	96	4	0.622
49	13	3	96	4	0.624
49	29	3	96	4	0.630
13	18	1	96	3	0.639
23	12	3	96	2	0.640
49	7	3	96	4	0.644
26	30	4	96	4	0.645
29	18	1	96	4	0.651
6	5	3	96	4	0.652
46	17	1	96	2	0.654
14	31	2	96	4	0.660
3	7	4	96	2	0.661
27	12	2	96	3	0.663
46	18	1	96	2	0.663
46	11	1	96	2	0.666
14	11	2	96	4	0.669
12	28	2	96	2	0.669
22	1	1	96	4	0.672
15	7	3	96	2	0.672
27	29	2	96	3	0.673
14	7	2	96	4	0.674
46	19	1	96	2	0.675
16	9	1	96	3	0.678
52	13	2	96	3	0.679
36	21	4	96	2	0.680
40	21	4	96	3	0.692
12	11	2	96	2	0.694
3	27	4	96	2	0.695
6	11	3	96	4	0.701
13	6	1	96	3	0.704
40	2	4	96	3	0.711
24	13	2	96	2	0.714
23	17	3	96	2	0.722
51	3	1	96	2	0.723
38	26	3	96	3	0.723
12	29	2	96	2	0.726
26	16	4	96	4	0.733
26	14	4	96	4	0.736
22	14	1	96	4	0.739
29	26	1	96	4	0.740
3	11	4	96	2	0.740
51	31	1	96	2	0.743
23	16	3	96	2	0.748
38	13	3	96	3	0.749
40	4	4	96	3	0.756
27	8	2	96	3	0.757
44	23	4	96	3	0.759
26	2	4	96	4	0.762
12	31	2	96	2	0.767
22	7	1	96	4	0.768
44	21	4	96	3	0.774
29	7	1	96	4	0.775
24	31	2	96	2	0.778
26	31	4	96	4	0.781
44	4	4	96	3	0.783
23	7	3	96	2	0.786
26	18	4	96	4	0.794
3	9	4	96	2	0.794
27	3	2	96	3	0.796
52	16	2	96	3	0.796
24	29	2	96	2	0.799
52	28	2	96	3	0.801
51	6	1	96	2	0.801
12	26	2	96	2	0.802
6	28	3	96	4	0.804
40	23	4	96	3	0.805
26	27	4	96	4	0.807
27	28	2	96	3	0.808
16	31	1	96	3	0.810
51	11	1	96	2	0.812
36	4	4	96	2	0.814
38	11	3	96	3	0.814
14	28	2	96	4	0.834
15	18	3	96	2	0.838
27	18	2	96	3	0.839
3	15	4	96	2	0.845
23	9	3	96	2	0.864
6	14	3	96	4	0.869
52	26	2	96	3	0.877
14	26	2	96	4	0.878
26	4	4	96	4	0.879
16	28	1	96	3	0.881
38	27	3	96	3	0.883
13	7	2	96	3	0.885
24	10	2	96	2	0.892
6	2	3	96	4	0.899
12	18	2	96	2	0.901
38	5	3	96	3	0.901
16	13	2	96	3	0.910
46	16	1	96	2	0.918
27	9	2	96	3	0.920
14	17	2	96	4	0.920
3	19	4	96	2	0.927
23	11	3	96	2	0.927
13	29	1	96	3	0.929
26	11	4	96	4	0.931
52	11	2	96	3	0.933
3	31	4	96	2	0.933
51	24	1	96	2	0.934
14	3	2	96	4	0.937
15	3	3	96	2	0.937
13	17	1	96	3	0.939
6	21	3	96	4	0.939
26	19	4	96	4	0.942
27	11	2	96	3	0.942
23	29	3	96	2	0.950
38	31	3	96	3	0.952
26	9	4	96	4	0.962
24	24	2	96	2	0.963
3	4	4	96	2	0.966
15	24	3	96	2	0.968
51	4	1	96	2	0.969
38	15	3	96	3	0.970
22	18	1	96	4	0.973
14	29	2	96	4	0.987
26	22	4	96	4	0.988
15	26	3	96	2	0.991
15	19	3	96	2	0.991
16	11	2	96	3	0.992
26	28	4	96	4	0.994
12	24	2	96	2	0.997
51	23	1	96	2	1.002
14	24	2	96	4	1.003
49	14	3	96	4	1.006
16	26	1	96	3	1.007
52	19	2	96	3	1.009
12	3	2	96	2	1.011
38	9	3	96	3	1.015
26	15	4	96	4	1.016
3	26	4	96	2	1.019
26	26	4	96	4	1.025
6	26	3	96	4	1.028
14	27	2	96	4	1.028
52	9	2	96	3	1.029
29	4	1	96	4	1.032
16	24	1	96	3	1.047
3	5	4	96	2	1.051
22	26	1	96	4	1.056
13	3	1	96	3	1.057
16	27	1	96	3	1.068
23	13	3	96	2	1.074
49	27	3	96	4	1.077
51	15	1	96	2	1.082
29	19	1	96	4	1.085
15	17	3	96	2	1.095
3	2	4	96	2	1.097
6	23	3	96	4	1.097
52	15	2	96	3	1.099
27	14	2	96	3	1.103
38	19	3	96	3	1.111
49	19	3	96	4	1.111
27	27	2	96	3	1.115
15	15	3	96	2	1.115
46	5	1	96	2	1.119
46	2	1	96	2	1.120
52	2	2	96	3	1.124
15	21	3	96	2	1.132
16	10	1	96	3	1.137
29	17	1	96	4	1.141
49	9	3	96	4	1.145
49	31	3	96	4	1.150
51	10	1	96	2	1.153
12	6	2	96	2	1.153
13	16	1	96	3	1.154
46	27	1	96	2	1.157
22	3	1	96	4	1.163
14	10	2	96	4	1.163
29	10	1	96	4	1.164
15	4	3	96	2	1.167
27	26	2	96	3	1.168
16	6	1	96	3	1.169
46	31	1	96	2	1.171
22	29	1	96	4	1.184
6	4	3	96	4	1.185
13	28	1	96	3	1.198
29	6	1	96	4	1.208
26	21	4	96	4	1.209
51	17	1	96	2	1.219
16	19	1	96	3	1.224
12	10	2	96	2	1.226
46	26	1	96	2	1.228
15	10	3	96	2	1.228
38	2	3	96	3	1.229
27	13	2	96	3	1.230
23	15	3	96	2	1.231
51	27	1	96	2	1.242
46	15	1	96	2	1.247
12	13	2	96	2	1.250
29	13	1	96	4	1.255
51	19	1	96	2	1.263
14	19	2	96	4	1.268
29	15	1	96	4	1.272
12	17	2	96	2	1.275
15	23	3	96	2	1.279
22	21	1	96	4	1.279
22	10	1	96	4	1.283
13	11	2	96	3	1.289
26	23	4	96	4	1.291
13	5	1	96	3	1.296
49	2	3	96	4	1.297
51	21	1	96	2	1.298
23	31	3	96	2	1.304
29	24	1	96	4	1.310
29	21	1	96	4	1.311
3	21	4	96	2	1.316
27	6	2	96	3	1.316
13	26	1	96	3	1.326
16	17	1	96	3	1.342
13	19	1	96	3	1.343
27	10	2	96	3	1.344
29	27	1	96	4	1.348
22	13	1	96	4	1.364
12	9	2	96	2	1.380
24	27	2	96	2	1.384
52	23	2	96	3	1.391
23	5	3	96	2	1.397
46	4	1	96	2	1.410
27	17	2	96	3	1.412
22	17	1	96	4	1.412
14	9	2	96	4	1.415
46	21	1	96	2	1.423
13	9	1	96	3	1.423
22	27	1	96	4	1.423
22	6	1	96	4	1.423
27	19	2	96	3	1.426
22	24	1	96	4	1.428
27	24	2	96	3	1.436
29	29	1	96	4	1.437
22	19	1	96	4	1.438
23	27	3	96	2	1.449
51	2	1	96	2	1.453
23	19	3	96	2	1.462
22	9	1	96	4	1.465
24	4	2	96	2	1.467
14	4	2	96	4	1.468
29	23	1	96	4	1.472
38	21	3	96	3	1.474
52	21	2	96	3	1.481
52	4	2	96	3	1.495
22	15	1	96	4	1.499
46	23	1	96	2	1.502
24	23	2	96	2	1.503
23	2	3	96	2	1.505
14	2	2	96	4	1.507
13	27	1	96	3	1.510
38	4	3	96	3	1.512
24	21	2	96	2	1.516
12	19	2	96	2	1.520
49	23	3	96	4	1.522
22	4	1	96	4	1.532
12	21	2	96	2	1.536
16	3	1	96	3	1.541
27	21	2	96	3	1.546
12	27	2	96	2	1.547
12	4	2	96	2	1.549
29	2	1	96	4	1.554
29	9	1	96	4	1.566
13	31	1	96	3	1.575
23	4	3	96	2	1.579
13	15	2	96	3	1.583
16	15	2	96	3	1.591
24	2	2	96	2	1.592
14	21	2	96	4	1.595
16	4	2	96	3	1.597
16	21	1	96	3	1.597
49	22	3	96	4	1.598
22	2	1	96	4	1.606
12	23	2	96	2	1.622
12	2	2	96	2	1.623
16	2	1	96	3	1.634
38	23	3	96	3	1.639
22	23	1	96	4	1.658
14	23	2	96	4	1.706
27	15	2	96	3	1.735
27	4	2	96	3	1.736
27	23	2	96	3	1.740
27	2	2	96	3	1.745
12	15	2	96	2	1.750
13	2	1	96	3	1.762
23	23	3	96	2	1.772
16	23	1	96	3	1.830
23	21	3	96	2	1.836
13	21	1	96	3	1.866
13	23	1	96	3	1.990
13	4	2	96	3	2.049
3	31	4	120	2	1.065
3	5	4	120	2	1.151
3	16	4	120	2	0.328
3	17	4	120	2	0.568
3	6	4	120	2	0.482
3	10	4	120	2	0.245
3	24	4	120	2	0.006
3	26	4	120	2	1.481
3	14	4	120	2	0.878
3	1	4	120	2	-0.464
3	18	4	120	2	0.046
3	19	4	120	2	0.870
3	2	4	120	2	1.314
3	9	4	120	2	0.727
3	27	4	120	2	0.991
3	28	4	120	2	0.806
3	21	4	120	2	1.646
3	25	4	120	2	-0.358
3	20	4	120	2	-0.289
3	13	4	120	2	1.119
3	15	4	120	2	0.902
3	7	4	120	2	0.854
3	12	4	120	2	0.171
3	4	4	120	2	1.332
3	11	4	120	2	1.331
3	30	4	120	2	0.117
3	22	4	120	2	-0.015
3	23	4	120	2	1.325
3	8	4	120	2	-0.134
3	3	4	120	2	0.467
3	29	4	120	2	0.292
26	31	4	120	4	0.951
26	5	4	120	4	0.738
26	16	4	120	4	0.915
26	17	4	120	4	0.417
26	6	4	120	4	0.267
26	10	4	120	4	0.066
26	24	4	120	4	-0.173
26	26	4	120	4	1.308
26	14	4	120	4	1.053
26	1	4	120	4	-0.031
26	18	4	120	4	1.197
26	19	4	120	4	1.219
26	2	4	120	4	1.104
26	9	4	120	4	1.189
26	27	4	120	4	0.987
26	28	4	120	4	1.252
26	21	4	120	4	1.351
26	25	4	120	4	-0.238
26	20	4	120	4	0.551
26	13	4	120	4	0.606
26	15	4	120	4	1.171
26	7	4	120	4	0.111
26	12	4	120	4	0.256
26	4	4	120	4	0.908
26	11	4	120	4	1.071
26	30	4	120	4	0.996
26	22	4	120	4	1.410
26	23	4	120	4	1.502
26	8	4	120	4	0.088
26	3	4	120	4	0.826
26	29	4	120	4	0.463
36	31	4	120	2	-1.038
36	5	4	120	2	-1.183
36	16	4	120	2	-1.208
36	17	4	120	2	0.073
36	6	4	120	2	0.343
36	10	4	120	2	0.164
36	24	4	120	2	0.121
36	26	4	120	2	0.414
36	14	4	120	2	0.073
36	1	4	120	2	-0.273
36	18	4	120	2	-0.022
36	19	4	120	2	-0.301
36	2	4	120	2	0.036
36	9	4	120	2	-0.821
36	27	4	120	2	0.263
36	28	4	120	2	0.422
36	21	4	120	2	0.501
36	25	4	120	2	-1.231
36	20	4	120	2	-0.805
36	13	4	120	2	-0.202
36	15	4	120	2	-0.266
36	7	4	120	2	-1.266
36	12	4	120	2	-0.685
36	4	4	120	2	0.642
36	11	4	120	2	-0.917
36	30	4	120	2	-1.083
36	22	4	120	2	0.042
36	23	4	120	2	0.260
36	8	4	120	2	-0.356
36	3	4	120	2	0.061
36	29	4	120	2	-0.214
40	31	4	120	3	-0.597
40	5	4	120	3	-1.016
40	16	4	120	3	-0.998
40	17	4	120	3	0.013
40	6	4	120	3	-0.211
40	10	4	120	3	-0.170
40	24	4	120	3	-0.331
40	26	4	120	3	0.034
40	14	4	120	3	0.184
40	1	4	120	3	-1.681
40	18	4	120	3	-0.942
40	19	4	120	3	0.129
40	2	4	120	3	0.286
40	9	4	120	3	-0.117
40	27	4	120	3	-0.208
40	28	4	120	3	-0.223
40	21	4	120	3	0.244
40	25	4	120	3	-1.526
40	20	4	120	3	-1.123
40	13	4	120	3	-0.158
40	15	4	120	3	0.014
40	7	4	120	3	-0.605
40	12	4	120	3	-0.331
40	4	4	120	3	0.394
40	11	4	120	3	-0.551
40	30	4	120	3	-0.778
40	22	4	120	3	-1.007
40	23	4	120	3	0.412
40	8	4	120	3	-1.304
40	3	4	120	3	-0.346
40	29	4	120	3	-0.477
44	31	4	120	3	-1.325
44	5	4	120	3	-1.476
44	16	4	120	3	-1.516
44	17	4	120	3	0.072
44	6	4	120	3	0.237
44	10	4	120	3	-0.029
44	24	4	120	3	0.191
44	26	4	120	3	0.108
44	14	4	120	3	-0.779
44	1	4	120	3	-1.095
44	18	4	120	3	-0.225
44	19	4	120	3	0.325
44	2	4	120	3	0.312
44	9	4	120	3	-0.249
44	27	4	120	3	0.038
44	28	4	120	3	-0.047
44	21	4	120	3	0.445
44	25	4	120	3	-1.188
44	20	4	120	3	-0.522
44	13	4	120	3	-0.030
44	15	4	120	3	0.221
44	7	4	120	3	-0.440
44	12	4	120	3	-0.677
44	4	4	120	3	0.490
44	11	4	120	3	-0.151
44	30	4	120	3	-0.881
44	22	4	120	3	-0.406
44	23	4	120	3	0.428
44	8	4	120	3	-0.751
44	3	4	120	3	-0.083
44	29	4	120	3	-0.561
6	31	3	120	4	0.606
6	5	3	120	4	0.654
6	16	3	120	4	0.646
6	17	3	120	4	0.115
6	6	3	120	4	-0.010
6	10	3	120	4	-0.226
6	24	3	120	4	-0.483
6	26	3	120	4	1.127
6	14	3	120	4	0.992
6	1	3	120	4	-0.684
6	18	3	120	4	0.835
6	19	3	120	4	0.746
6	2	3	120	4	0.940
6	9	3	120	4	0.716
6	27	3	120	4	0.553
6	28	3	120	4	0.985
6	21	3	120	4	1.039
6	25	3	120	4	-0.304
6	20	3	120	4	-0.071
6	13	3	120	4	0.442
6	15	3	120	4	0.086
6	7	3	120	4	-0.118
6	12	3	120	4	-0.940
6	4	3	120	4	1.211
6	11	3	120	4	0.711
6	30	3	120	4	-0.087
6	22	3	120	4	0.655
6	23	3	120	4	1.173
6	8	3	120	4	-0.732
6	3	3	120	4	-0.284
6	29	3	120	4	-0.143
15	31	3	120	2	-0.250
15	5	3	120	2	-0.396
15	16	3	120	2	-0.445
15	17	3	120	2	0.771
15	6	3	120	2	-0.361
15	10	3	120	2	0.991
15	24	3	120	2	0.788
15	26	3	120	2	0.988
15	14	3	120	2	0.700
15	1	3	120	2	0.456
15	18	3	120	2	0.684
15	19	3	120	2	1.160
15	2	3	120	2	0.876
15	9	3	120	2	-0.047
15	27	3	120	2	-0.352
15	28	3	120	2	0.482
15	21	3	120	2	1.049
15	25	3	120	2	-0.452
15	20	3	120	2	-0.303
15	13	3	120	2	0.687
15	15	3	120	2	1.369
15	7	3	120	2	0.772
15	12	3	120	2	0.138
15	4	3	120	2	1.116
15	11	3	120	2	0.245
15	30	3	120	2	-0.411
15	22	3	120	2	0.366
15	23	3	120	2	1.273
15	8	3	120	2	-0.130
15	3	3	120	2	0.883
15	29	3	120	2	0.277
23	31	3	120	2	1.108
23	5	3	120	2	0.951
23	16	3	120	2	0.567
23	17	3	120	2	0.715
23	6	3	120	2	0.498
23	10	3	120	2	0.388
23	24	3	120	2	0.160
23	26	3	120	2	0.536
23	14	3	120	2	-0.103
23	1	3	120	2	0.140
23	18	3	120	2	0.223
23	19	3	120	2	1.355
23	2	3	120	2	1.280
23	9	3	120	2	0.441
23	27	3	120	2	1.280
23	28	3	120	2	0.722
23	21	3	120	2	1.933
23	25	3	120	2	0.086
23	20	3	120	2	0.091
23	13	3	120	2	1.330
23	15	3	120	2	1.333
23	7	3	120	2	0.801
23	12	3	120	2	1.011
23	4	3	120	2	1.634
23	11	3	120	2	1.156
23	30	3	120	2	0.188
23	22	3	120	2	-0.183
23	23	3	120	2	1.779
23	8	3	120	2	0.291
23	3	3	120	2	0.690
23	29	3	120	2	0.923
38	31	3	120	3	0.568
38	5	3	120	3	0.506
38	16	3	120	3	0.345
38	17	3	120	3	0.104
38	6	3	120	3	-0.001
38	10	3	120	3	-0.231
38	24	3	120	3	-0.461
38	26	3	120	3	0.674
38	14	3	120	3	0.240
38	1	3	120	3	-1.017
38	18	3	120	3	-0.163
38	19	3	120	3	0.879
38	2	3	120	3	0.906
38	9	3	120	3	0.789
38	27	3	120	3	0.632
38	28	3	120	3	0.489
38	21	3	120	3	1.217
38	25	3	120	3	-0.736
38	20	3	120	3	-0.325
38	13	3	120	3	0.840
38	15	3	120	3	0.723
38	7	3	120	3	-0.188
38	12	3	120	3	0.335
38	4	3	120	3	1.262
38	11	3	120	3	0.472
38	30	3	120	3	-0.126
38	22	3	120	3	0.004
38	23	3	120	3	1.322
38	8	3	120	3	-0.689
38	3	3	120	3	-0.119
38	29	3	120	3	-0.069
49	31	3	120	4	1.150
49	5	3	120	4	0.434
49	16	3	120	4	0.388
49	17	3	120	4	0.671
49	6	3	120	4	0.545
49	10	3	120	4	0.295
49	24	3	120	4	0.024
49	26	3	120	4	0.307
49	14	3	120	4	1.215
49	1	3	120	4	-0.347
49	18	3	120	4	0.192
49	19	3	120	4	1.337
49	2	3	120	4	1.398
49	9	3	120	4	1.306
49	27	3	120	4	1.096
49	28	3	120	4	0.237
49	21	3	120	4	0.140
49	25	3	120	4	-0.037
49	20	3	120	4	-0.413
49	13	3	120	4	0.905
49	15	3	120	4	0.508
49	7	3	120	4	1.078
49	12	3	120	4	0.335
49	4	3	120	4	0.235
49	11	3	120	4	-0.135
49	30	3	120	4	-0.471
49	22	3	120	4	1.726
49	23	3	120	4	1.599
49	8	3	120	4	-0.002
49	3	3	120	4	0.213
49	29	3	120	4	0.648
12	31	2	120	2	0.682
12	5	2	120	2	0.064
12	16	2	120	2	0.268
12	17	2	120	2	0.975
12	6	2	120	2	1.120
12	10	2	120	2	1.120
12	24	2	120	2	0.970
12	26	2	120	2	0.982
12	14	2	120	2	0.318
12	1	2	120	2	-0.122
12	18	2	120	2	0.238
12	19	2	120	2	1.120
12	2	2	120	2	1.617
12	9	2	120	2	0.668
12	27	2	120	2	1.408
12	28	2	120	2	0.786
12	21	2	120	2	1.510
12	25	2	120	2	-0.303
12	20	2	120	2	0.324
12	13	2	120	2	1.515
12	15	2	120	2	1.783
12	7	2	120	2	-0.168
12	12	2	120	2	0.796
12	4	2	120	2	1.702
12	11	2	120	2	0.810
12	30	2	120	2	0.090
12	22	2	120	2	0.556
12	23	2	120	2	1.766
12	8	2	120	2	0.579
12	3	2	120	2	1.325
12	29	2	120	2	1.143
13	13	2	120	3	0.352
13	15	2	120	3	1.451
13	7	2	120	3	1.021
13	12	2	120	3	0.440
13	4	2	120	3	2.089
13	11	2	120	3	1.353
13	30	2	120	3	1.023
13	22	2	120	3	0.465
14	31	2	120	4	0.668
14	5	2	120	4	0.337
14	16	2	120	4	0.282
14	17	2	120	4	0.901
14	6	2	120	4	0.502
14	10	2	120	4	1.132
14	24	2	120	4	0.978
14	26	2	120	4	1.078
14	14	2	120	4	0.395
14	1	2	120	4	-0.163
14	18	2	120	4	0.478
14	19	2	120	4	1.422
14	2	2	120	4	1.576
14	9	2	120	4	1.463
14	27	2	120	4	1.320
14	28	2	120	4	1.123
14	21	2	120	4	1.556
14	25	2	120	4	-0.110
14	20	2	120	4	-0.045
14	13	2	120	4	0.796
14	15	2	120	4	0.607
14	7	2	120	4	0.895
14	12	2	120	4	-0.197
14	4	2	120	4	1.407
14	11	2	120	4	0.598
14	30	2	120	4	-0.376
14	22	2	120	4	-0.058
14	23	2	120	4	1.704
14	8	2	120	4	-0.105
14	3	2	120	4	0.919
14	29	2	120	4	0.925
16	13	2	120	3	1.236
16	15	2	120	3	1.504
16	7	2	120	3	0.840
16	12	2	120	3	0.654
16	4	2	120	3	1.589
16	11	2	120	3	0.803
16	30	2	120	3	0.463
16	22	2	120	3	0.404
24	31	2	120	2	0.771
24	5	2	120	2	0.519
24	16	2	120	2	0.428
24	17	2	120	2	0.540
24	6	2	120	2	0.703
24	10	2	120	2	0.997
24	24	2	120	2	1.034
24	26	2	120	2	0.688
24	14	2	120	2	0.199
24	1	2	120	2	0.071
24	18	2	120	2	0.041
24	19	2	120	2	-0.186
24	2	2	120	2	1.706
24	9	2	120	2	0.402
24	27	2	120	2	1.325
24	28	2	120	2	0.564
24	21	2	120	2	1.591
24	25	2	120	2	-0.176
24	20	2	120	2	0.146
24	13	2	120	2	1.173
24	15	2	120	2	0.033
24	7	2	120	2	0.606
24	12	2	120	2	-0.278
24	4	2	120	2	1.617
24	11	2	120	2	-0.152
24	30	2	120	2	-0.069
24	22	2	120	2	0.237
24	23	2	120	2	1.055
24	8	2	120	2	0.291
24	3	2	120	2	0.278
24	29	2	120	2	0.817
27	31	2	120	3	-0.174
27	5	2	120	3	-0.326
27	16	2	120	3	-0.362
27	17	2	120	3	1.146
27	6	2	120	3	1.296
27	10	2	120	3	0.998
27	24	2	120	3	1.321
27	26	2	120	3	1.119
27	14	2	120	3	1.173
27	1	2	120	3	0.123
27	18	2	120	3	0.630
27	19	2	120	3	1.381
27	2	2	120	3	1.613
27	9	2	120	3	0.883
27	27	2	120	3	0.913
27	28	2	120	3	0.830
27	21	2	120	3	1.365
27	25	2	120	3	-0.385
27	20	2	120	3	-0.355
27	13	2	120	3	1.459
27	15	2	120	3	1.568
27	7	2	120	3	0.467
27	12	2	120	3	0.776
27	4	2	120	3	1.646
27	11	2	120	3	0.683
27	30	2	120	3	-0.484
27	22	2	120	3	0.503
27	23	2	120	3	1.591
27	8	2	120	3	0.629
27	3	2	120	3	0.593
27	29	2	120	3	0.490
52	31	2	120	3	-0.061
52	5	2	120	3	0.366
52	16	2	120	3	0.718
52	17	2	120	3	0.485
52	6	2	120	3	0.272
52	10	2	120	3	0.128
52	24	2	120	3	-0.105
52	26	2	120	3	1.118
52	14	2	120	3	0.850
52	1	2	120	3	-0.627
52	18	2	120	3	-0.565
52	19	2	120	3	0.925
52	2	2	120	3	1.164
52	9	2	120	3	0.984
52	27	2	120	3	0.031
52	28	2	120	3	1.145
52	21	2	120	3	1.566
52	25	2	120	3	-0.663
52	20	2	120	3	0.376
52	13	2	120	3	1.005
52	15	2	120	3	1.043
52	7	2	120	3	0.242
52	12	2	120	3	-0.209
52	4	2	120	3	1.559
52	11	2	120	3	0.872
52	30	2	120	3	-0.554
52	22	2	120	3	-0.242
52	23	2	120	3	1.455
52	8	2	120	3	-0.107
52	3	2	120	3	-0.469
52	29	2	120	3	-0.524
13	31	1	120	3	1.425
13	5	1	120	3	1.165
13	16	1	120	3	1.187
13	17	1	120	3	0.901
13	6	1	120	3	0.746
13	10	1	120	3	0.542
13	24	1	120	3	0.298
13	26	1	120	3	1.428
13	14	1	120	3	0.915
13	1	1	120	3	-0.223
13	18	1	120	3	0.644
13	19	1	120	3	1.494
13	2	1	120	3	1.686
13	9	1	120	3	1.469
13	27	1	120	3	1.523
13	28	1	120	3	1.495
13	21	1	120	3	1.932
13	25	1	120	3	0.062
13	20	1	120	3	0.745
13	23	1	120	3	2.046
13	8	1	120	3	0.295
13	3	1	120	3	0.938
13	29	1	120	3	0.949
16	31	1	120	3	0.736
16	5	1	120	3	0.384
16	16	1	120	3	0.323
16	17	1	120	3	1.281
16	6	1	120	3	1.195
16	10	1	120	3	1.015
16	24	1	120	3	0.990
16	26	1	120	3	1.150
16	14	1	120	3	0.568
16	1	1	120	3	-0.446
16	18	1	120	3	0.064
16	19	1	120	3	1.329
16	2	1	120	3	1.585
16	9	1	120	3	0.826
16	27	1	120	3	1.195
16	28	1	120	3	1.096
16	21	1	120	3	1.605
16	25	1	120	3	-0.173
16	20	1	120	3	-0.446
16	23	1	120	3	1.793
16	8	1	120	3	0.264
16	3	1	120	3	1.365
16	29	1	120	3	0.542
22	31	1	120	4	-0.072
22	5	1	120	4	-0.221
22	16	1	120	4	-0.257
22	17	1	120	4	1.443
22	6	1	120	4	1.476
22	10	1	120	4	1.335
22	24	1	120	4	1.456
22	26	1	120	4	1.239
22	14	1	120	4	0.901
22	1	1	120	4	0.702
22	18	1	120	4	1.042
22	19	1	120	4	1.589
22	2	1	120	4	1.646
22	9	1	120	4	1.564
22	27	1	120	4	1.474
22	28	1	120	4	0.818
22	21	1	120	4	1.254
22	25	1	120	4	-0.102
22	20	1	120	4	0.008
22	13	1	120	4	1.411
22	15	1	120	4	1.640
22	7	1	120	4	1.155
22	12	1	120	4	0.944
22	4	1	120	4	1.612
22	11	1	120	4	0.407
22	30	1	120	4	0.375
22	22	1	120	4	0.355
22	23	1	120	4	1.663
22	8	1	120	4	0.668
22	3	1	120	4	1.210
22	29	1	120	4	1.221
29	31	1	120	4	-0.463
29	5	1	120	4	-0.621
29	16	1	120	4	-0.655
29	17	1	120	4	0.926
29	6	1	120	4	0.979
29	10	1	120	4	0.884
29	24	1	120	4	1.035
29	26	1	120	4	0.601
29	14	1	120	4	0.144
29	1	1	120	4	0.289
29	18	1	120	4	0.393
29	19	1	120	4	1.084
29	2	1	120	4	1.281
29	9	1	120	4	1.320
29	27	1	120	4	1.087
29	28	1	120	4	0.326
29	21	1	120	4	1.125
29	25	1	120	4	-0.670
29	20	1	120	4	-0.701
29	13	1	120	4	1.166
29	15	1	120	4	1.035
29	7	1	120	4	0.695
29	12	1	120	4	0.525
29	4	1	120	4	0.984
29	11	1	120	4	0.186
29	30	1	120	4	-0.075
29	22	1	120	4	-0.610
29	23	1	120	4	1.188
29	8	1	120	4	0.298
29	3	1	120	4	0.276
29	29	1	120	4	1.218
46	31	1	120	2	1.136
46	5	1	120	2	0.766
46	16	1	120	2	0.991
46	17	1	120	2	0.677
46	6	1	120	2	0.510
46	10	1	120	2	0.304
46	24	1	120	2	0.041
46	26	1	120	2	1.421
46	14	1	120	2	0.817
46	1	1	120	2	-0.385
46	18	1	120	2	0.140
46	19	1	120	2	0.872
46	2	1	120	2	1.270
46	9	1	120	2	0.574
46	27	1	120	2	1.105
46	28	1	120	2	0.873
46	21	1	120	2	1.598
46	25	1	120	2	0.135
46	20	1	120	2	0.041
46	13	1	120	2	0.829
46	15	1	120	2	1.471
46	7	1	120	2	0.041
46	12	1	120	2	0.300
46	4	1	120	2	1.714
46	11	1	120	2	0.830
46	30	1	120	2	0.132
46	22	1	120	2	0.057
46	23	1	120	2	1.653
46	8	1	120	2	-0.105
46	3	1	120	2	0.538
46	29	1	120	2	0.545
51	31	1	120	2	0.856
51	5	1	120	2	0.480
51	16	1	120	2	0.383
